statementId,artSourceId,contentId,sourceTextExact,statementKind,primaryClassification,acceptedEvidenceId,decisionId,decisionStatus,selectedOption,factOwner,runtimeStateOwner,recommendedNextPackage,candidateId,candidateEligible,selectedForRuntime,runtimeImplemented,playerSafe,semanticReason,forbiddenInference,notesDeveloperOnly
BA-ART-06-S019,BA-ART-06,bone_aspect_boss_c2_identity_bidder,主色：骨白 / 焦红 / 残金,MATERIAL_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,局部形态色板只作表现参考。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S020,BA-ART-06,bone_aspect_boss_c2_identity_bidder,富商相,FORM_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.identity_bidder.merchant_form,true,false,false,false,富商相可作为顺序轮替中的 survey-only phase/form candidate；不锁阶段数、时机或技能表。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S021,BA-ART-06,bone_aspect_boss_c2_identity_bidder,错命：富商贪不足,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S022,BA-ART-06,bone_aspect_boss_c2_identity_bidder,方围 / 珠串环绕 / 账册环身,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S023,BA-ART-06,bone_aspect_boss_c2_identity_bidder,以价为盾，以账为网。,NARRATIVE_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S024,BA-ART-06,bone_aspect_boss_c2_identity_bidder,体型特征：方围·稳守,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S025,BA-ART-06,bone_aspect_boss_c2_identity_bidder,主色：骨白 / 铜绿 / 灰黑,MATERIAL_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,局部形态色板只作表现参考。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S026,BA-ART-06,bone_aspect_boss_c2_identity_bidder,骨契册展开为长卷，契文如水，随风书写。,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S027,BA-ART-06,bone_aspect_boss_c2_identity_bidder,读契,SKILL_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.read_contract,true,false,false,false,与 P0 长读条/骨契册破绽承诺兼容。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S028,BA-ART-06,bone_aspect_boss_c2_identity_bidder,展开长卷，读取交易条款。,CAST_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.read_contract,true,false,false,false,动作描述可支撑候选；时长、目标与效果未批准。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S029,BA-ART-06,bone_aspect_boss_c2_identity_bidder,封招,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.seal_action,true,false,false,false,P0/E02 支持封招意图；具体被封技能与成功判定需效果合同。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S030,BA-ART-06,bone_aspect_boss_c2_identity_bidder,书写符字，封印招式区域。,FIELD_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.seal_action,true,false,false,false,Field Runtime 管区域；Item/Battle 效果合同管理被封能力。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S031,BA-ART-06,bone_aspect_boss_c2_identity_bidder,墨落成狱,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_FIELD_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.ink_prison,true,false,false,false,区域围禁需 Battle Field/Targeting；技能名只作候选。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S032,BA-ART-06,bone_aspect_boss_c2_identity_bidder,契文落地成阵，围禁其内。,FIELD_EFFECT_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_FIELD_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.ink_prison,true,false,false,false,Enemy 只声明围禁意图；区域、目标和控制结果由 Battle。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S033,BA-ART-06,bone_aspect_boss_c2_identity_bidder,骨契册合为兵册，封面的令与内页形成兵阵。,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-06-S034,BA-ART-06,bone_aspect_boss_c2_identity_bidder,竞价冲阵,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.bidding_charge,true,false,false,false,竞价冲阵作为候选技能名；目标、位移、命中、伤害和标价执行需 Battle/CrossSystem。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S035,BA-ART-06,bone_aspect_boss_c2_identity_bidder,烈刃横扫,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.blazing_blade_sweep,true,false,false,false,烈刃横扫作为候选技能名；目标、位移、命中、伤害和标价执行需 Battle/CrossSystem。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S036,BA-ART-06,bone_aspect_boss_c2_identity_bidder,标价追索,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_TARGETING_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.marked_price_pursuit,true,false,false,false,标价追索作为候选技能名；目标、位移、命中、伤害和标价执行需 Battle/CrossSystem。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S037,BA-ART-06,bone_aspect_boss_c2_identity_bidder,将军相三项技能的说明文字,EFFECT_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅清晰技能题名进入候选，说明细字排除。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-06-S038,BA-ART-06,bone_aspect_boss_c2_identity_bidder,骨契册化为账页与算盘，账珠成环，护体成城。,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,账珠与算盘可保留为表现；护体成城不恢复竞价护盾 Runtime。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S039,BA-ART-06,bone_aspect_boss_c2_identity_bidder,加价护账,SKILL_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.auxiliaryRoute,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该技能属于被拒绝的竞价护盾辅助路线。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-06-S040,BA-ART-06,bone_aspect_boss_c2_identity_bidder,聚集账珠形成护账防御。,EFFECT_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.auxiliaryRoute,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,护账防御不得进入 future runtime。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。 TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-06-S041,BA-ART-06,bone_aspect_boss_c2_identity_bidder,买断标记,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.buyout_mark,true,false,false,false,标记与买断效果需要 Targeting/CrossSystem；技能名只作候选。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S042,BA-ART-06,bone_aspect_boss_c2_identity_bidder,账断追索,SKILL_HEADING,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,不确定题名不得进入候选计数。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-06-S043,BA-ART-06,bone_aspect_boss_c2_identity_bidder,相替逻辑（三相轮替）,ROTATION_HEADING,USER_DECISION_RESOLVED,OVERLAY:BA-D2.sequentialSingleActiveIdentityRotation,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,用户选择保留顺序单活跃轮替。,不得恢复三相同时活跃，也不得补写分身数量、HP、目标、伤害、时序或 AI。,
BA-ART-06-S044,BA-ART-06,bone_aspect_boss_c2_identity_bidder,当前相被击破或完成计价机制后，进入短暂虚弱，随后切换下一相。,TRANSITION_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,击破/计价完成/短暂虚弱/切换是后续 Phase 设计候选，不是用户已选实现。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S045,BA-ART-06,bone_aspect_boss_c2_identity_bidder,战斗中仅一种错误人生生效。,ROTATION_STATEMENT,USER_DECISION_RESOLVED,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,同时三相=false；只允许一个当前身份。,不得恢复三相同时活跃，也不得补写分身数量、HP、目标、伤害、时序或 AI。,
BA-ART-06-S046,BA-ART-06,bone_aspect_boss_c2_identity_bidder,书生相激活,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.identity_bidder.scholar_form,true,false,false,false,书生相激活只表明候选形态；持续时间和技能表另锁。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S047,BA-ART-06,bone_aspect_boss_c2_identity_bidder,将军相激活,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.identity_bidder.general_form,true,false,false,false,将军相激活只表明候选形态；持续时间和技能表另锁。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S048,BA-ART-06,bone_aspect_boss_c2_identity_bidder,富商相激活,PHASE_HEADING,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,ba_boss_phase_candidate.identity_bidder.merchant_form,true,false,false,false,富商相激活只表明候选形态；持续时间和技能表另锁。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S049,BA-ART-06,bone_aspect_boss_c2_identity_bidder,击破 / 计价完成,TRANSITION_LABEL,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,触发标签需要后续定义，当前不创建状态机。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S050,BA-ART-06,bone_aspect_boss_c2_identity_bidder,书生相：高瘦·竖直 / 将军相：宽阔·前压 / 富商相：方围·稳守,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,剪影只负责三相可读性。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S051,BA-ART-06,bone_aspect_boss_c2_identity_bidder,书生相技能示例：读契 / 封招 / 墨落成狱,SKILL_GROUP,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,技能组是候选列表，不等于 accepted loadout。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S052,BA-ART-06,bone_aspect_boss_c2_identity_bidder,将军相技能示例：竞价冲阵 / 烈刃横扫 / 标价追索,SKILL_GROUP,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,ENEMY_RUNTIME_STATE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,技能组是候选列表，不等于 accepted loadout。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-06-S053,BA-ART-06,bone_aspect_boss_c2_identity_bidder,富商相技能示例：加价护账 / 买断标记 / 账压成阵,SKILL_GROUP,USER_DECISION_RESOLVED,OVERLAY:BA-D2.auxiliaryRoute,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,组内“加价护账”不得恢复；其余技能需独立后续设计。,不得恢复三相同时活跃，也不得补写分身数量、HP、目标、伤害、时序或 AI。,
BA-ART-06-S054,BA-ART-06,bone_aspect_boss_c2_identity_bidder,账压成阵,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_FIELD_RUNTIME,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.account_pressure_array,true,false,false,false,区域账阵需要 Battle Field/CrossSystem；技能名只作候选。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-06-S055,BA-ART-06,bone_aspect_boss_c2_identity_bidder,三相任一作业技，切换时间和计价条件另锁。,DESIGN_NOTE,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,TRANSCRIPTION_UNCERTAIN excluded from candidate support and acceptance.
BA-ART-06-S056,BA-ART-06,bone_aspect_boss_c2_identity_bidder,所有技能围绕「契约 / 标记 / 计价」展开，强调交易规则。,DESIGN_NOTE,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,主题方向不创建资源或计价真源。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-06-S057,BA-ART-06,bone_aspect_boss_c2_identity_bidder,老人面部与体态在三相中保持一致，体现被迫与痛苦。,PRESENTATION_NOTE,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S001,BA-ART-07,bone_aspect_boss_c2_identity_bidder,竞骨人·三相夺身,PHASE_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeFormSeizureStageSelected,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,三相夺身阶段被用户明确拒绝。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S002,BA-ART-07,bone_aspect_boss_c2_identity_bidder,第三章·罗刹海市,CHAPTER_LABEL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,保留原图题签作为历史证据；权威 chapterId 仍为 bone_aspect_chapter_2。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S003,BA-ART-07,bone_aspect_boss_c2_identity_bidder,角色定位,ROLE_HEADING,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S004,BA-ART-07,bone_aspect_boss_c2_identity_bidder,当三种错误人生同时撕扯老人本体时，他被迫悬吊于契柜之间，三相争夺他的身体与名字。,ACTOR_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,同时三相争夺本体与单活跃轮替选择冲突。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S005,BA-ART-07,bone_aspect_boss_c2_identity_bidder,此阶段为第二章最终形态。,PHASE_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeFormSeizureStageSelected,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,用户明确未选择三相夺身最终阶段。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S006,BA-ART-07,bone_aspect_boss_c2_identity_bidder,中央悬吊的老人本体,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,中性构图可留档，但不得据此重建被拒绝阶段。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S007,BA-ART-07,bone_aspect_boss_c2_identity_bidder,三种人生错相三向展开,ACTOR_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,三向同时展开与 simultaneous=false 冲突。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S008,BA-ART-07,bone_aspect_boss_c2_identity_bidder,骨契册破裂为三藏,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,可作为历史材质参考，不可成为三相同时载体。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S009,BA-ART-07,bone_aspect_boss_c2_identity_bidder,契绳同时牵扯,ACTOR_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,依赖三相同时存在。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S010,BA-ART-07,bone_aspect_boss_c2_identity_bidder,大范围多方向压迫,PRESSURE_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该多方向压迫建立在三相同时活跃上。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S011,BA-ART-07,bone_aspect_boss_c2_identity_bidder,骨契册·三藏,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,名称只留作历史美术证据，不进入 phase/skill 候选。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S012,BA-ART-07,bone_aspect_boss_c2_identity_bidder,契册从书脊裂开为三藏，分别对应三种人生载体。,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,不得把三藏变成同时活跃 Runtime 载体。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S013,BA-ART-07,bone_aspect_boss_c2_identity_bidder,书生相·卷,FORM_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该形态在此板中与另外两相同时存在。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S014,BA-ART-07,bone_aspect_boss_c2_identity_bidder,长卷向外展开，以墨字封锁区域，削弱玩家效果。,FIELD_EFFECT_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该运行时陈述属于被拒绝的同时三相阶段；不得迁入候选。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S015,BA-ART-07,bone_aspect_boss_c2_identity_bidder,将军相·旗,FORM_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该形态在此板中与另外两相同时存在。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S016,BA-ART-07,bone_aspect_boss_c2_identity_bidder,断旗与残甲形成尖刺，向前突进压制，直线冲击。,DAMAGE_EFFECT_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该运行时陈述属于被拒绝的同时三相阶段。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S017,BA-ART-07,bone_aspect_boss_c2_identity_bidder,富商相·账,FORM_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该形态在此板中与另外两相同时存在。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S018,BA-ART-07,bone_aspect_boss_c2_identity_bidder,算盘账柜向外延展，吸取资源并加价，形成压缩领域。,RESOURCE_EFFECT_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该运行时陈述属于被拒绝阶段；资源执行也不得由 Enemy 直接完成。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S019,BA-ART-07,bone_aspect_boss_c2_identity_bidder,朱砂契绳,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,可保留朱砂契绳材质，但不得恢复同时牵扯。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S020,BA-ART-07,bone_aspect_boss_c2_identity_bidder,悬吊并牵扯老人，所有技能与压迫来源。,ACTOR_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,不得建立三相共同拉扯老人并作为技能源。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S021,BA-ART-07,bone_aspect_boss_c2_identity_bidder,破裂骨契册,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,破裂书册可作为历史造型参考。,不得由图片反推 Runtime、数值、目标或正式流程。,
